"sbid"	"file_size_bytes"	"phone_id"	"response_reason"	"response_status"	"signal_bars"	"signal_dbm"	"time_date"	"time_download"	"time_epoch"
13309	51200	0	"OK"	200	0	0	2007-06-02 20:09:30	3.54	1180840170.28
13310	102400	0	"OK"	200	0	0	2007-06-02 20:09:37	5.54	1180840177.13
13311	1024	0	"OK"	200	0	0	2007-06-02 20:09:39	0.72	1180840179.17
13312	10240	0	"OK"	200	0	0	2007-06-02 20:09:42	1.63	1180840182.09
13313	51200	0	"OK"	200	0	0	2007-06-02 20:09:46	3.42	1180840186.87
13314	102400	0	"OK"	200	0	0	2007-06-02 20:09:53	5.52	1180840193.69
13315	1024	0	"OK"	200	0	0	2007-06-02 20:09:55	0.87	1180840195.93
13316	10240	0	"OK"	200	0	0	2007-06-02 20:09:58	1.66	1180840198.93
13317	51200	0	"OK"	200	0	0	2007-06-02 20:10:03	3.54	1180840203.75
13318	102400	0	"OK"	200	0	0	2007-06-02 20:10:10	5.36	1180840210.41
13319	1024	0	"OK"	200	0	0	2007-06-02 20:10:12	0.76	1180840212.51
13320	10240	0	"OK"	200	0	0	2007-06-02 20:10:15	1.94	1180840215.77
13321	51200	0	"OK"	200	0	0	2007-06-02 20:10:20	3.64	1180840220.71
13322	102400	0	"OK"	200	0	0	2007-06-02 20:10:27	5.48	1180840227.49
13323	1024	0	"OK"	200	0	0	2007-06-02 20:10:29	0.74	1180840229.55
13324	10240	0	"OK"	200	0	0	2007-06-02 20:10:32	1.7	1180840232.53
13325	51200	0	"OK"	200	0	0	2007-06-02 20:10:37	3.74	1180840237.49
13326	102400	0	"OK"	200	0	0	2007-06-02 20:10:44	5.42	1180840244.27
13327	1024	0	"OK"	200	0	0	2007-06-02 20:10:46	0.79	1180840246.38
13328	10240	0	"OK"	200	0	0	2007-06-02 20:10:49	1.62	1180840249.23
13329	51200	0	"OK"	200	0	0	2007-06-02 20:10:53	3.44	1180840253.98
13330	102400	0	"OK"	200	0	0	2007-06-02 20:11:00	5.38	1180840260.76
13331	1024	0	"OK"	200	0	0	2007-06-02 20:11:03	0.78	1180840263.03
13332	10240	0	"OK"	200	0	0	2007-06-02 20:11:06	1.78	1180840266.18
13333	51200	0	"OK"	200	0	0	2007-06-02 20:11:10	3.36	1180840270.87
13334	102400	0	"OK"	200	0	0	2007-06-02 20:11:18	6.1	1180840278.23
13335	1024	0	"OK"	200	0	0	2007-06-02 20:11:20	0.82	1180840280.47
13336	10240	0	"OK"	200	0	0	2007-06-02 20:11:23	1.62	1180840283.37
13337	51200	0	"OK"	200	0	0	2007-06-02 20:11:28	3.42	1180840288.15
13338	102400	0	"OK"	200	0	0	2007-06-02 20:11:34	5.39	1180840294.92
13339	1024	0	"OK"	200	0	0	2007-06-02 20:11:36	0.81	1180840296.99
13340	10240	0	"OK"	200	0	0	2007-06-02 20:11:39	1.61	1180840299.96
13341	51200	0	"OK"	200	0	0	2007-06-02 20:11:45	3.7	1180840305.01
13342	102400	0	"OK"	200	0	0	2007-06-02 20:11:52	5.68	1180840312.37
13343	1024	0	"OK"	200	0	0	2007-06-02 20:11:54	0.9	1180840314.56
13344	10240	0	"OK"	200	0	0	2007-06-02 20:11:57	1.89	1180840317.75
13345	51200	0	"OK"	200	0	0	2007-06-02 20:12:03	3.68	1180840323.01
13346	102400	0	"OK"	200	0	0	2007-06-02 20:12:10	6.01	1180840330.47
13347	1024	0	"OK"	200	0	0	2007-06-02 20:12:12	0.81	1180840332.59
13348	10240	0	"OK"	200	0	0	2007-06-02 20:12:15	1.86	1180840335.75
13349	51200	0	"OK"	200	0	0	2007-06-02 20:12:20	3.98	1180840340.97
13350	102400	0	"OK"	200	0	0	2007-06-02 20:12:28	5.46	1180840348.29
13351	1024	0	"OK"	200	0	0	2007-06-02 20:12:30	0.7	1180840350.42
13352	10240	0	"OK"	200	0	0	2007-06-02 20:12:33	1.74	1180840353.65
13353	51200	0	"OK"	200	0	0	2007-06-02 20:12:38	3.42	1180840358.32
13354	102400	0	"OK"	200	0	0	2007-06-02 20:12:44	5.41	1180840364.98
13355	1024	0	"OK"	200	0	0	2007-06-02 20:12:47	0.76	1180840367.07
13356	10240	0	"OK"	200	0	0	2007-06-02 20:12:49	1.62	1180840369.91
13357	51200	0	"OK"	200	0	0	2007-06-02 20:12:54	3.58	1180840374.83
13358	102400	0	"OK"	200	0	0	2007-06-02 20:13:01	5.46	1180840381.67
13359	1024	0	"OK"	200	0	0	2007-06-02 20:13:03	0.79	1180840383.71
13360	10240	0	"OK"	200	0	0	2007-06-02 20:13:06	1.68	1180840386.65
13361	51200	0	"OK"	200	0	0	2007-06-02 20:13:11	3.71	1180840391.61
13362	102400	0	"OK"	200	0	0	2007-06-02 20:13:18	5.68	1180840398.54
13363	1024	0	"OK"	200	0	0	2007-06-02 20:13:20	0.81	1180840400.75
13364	10240	0	"OK"	200	0	0	2007-06-02 20:13:23	1.73	1180840403.75
13365	51200	0	"OK"	200	0	0	2007-06-02 20:13:28	3.52	1180840408.53
13366	102400	0	"OK"	200	0	0	2007-06-02 20:13:35	5.32	1180840415.15
13367	1024	0	"OK"	200	0	0	2007-06-02 20:13:37	0.78	1180840417.28
13368	10240	0	"OK"	200	0	0	2007-06-02 20:13:40	1.6	1180840420.33
13369	51200	0	"OK"	200	0	0	2007-06-02 20:13:45	3.46	1180840425.05
13370	102400	0	"OK"	200	0	0	2007-06-02 20:13:51	5.48	1180840431.95
13371	1024	0	"OK"	200	0	0	2007-06-02 20:13:53	0.74	1180840433.96
13372	10240	0	"OK"	200	0	0	2007-06-02 20:13:57	1.73	1180840437.12
13373	51200	0	"OK"	200	0	0	2007-06-02 20:14:02	3.76	1180840442.19
13374	102400	0	"OK"	200	0	0	2007-06-02 20:14:09	5.38	1180840449.01
13375	1024	0	"OK"	200	0	0	2007-06-02 20:14:11	0.81	1180840451.09
13376	10240	0	"OK"	200	0	0	2007-06-02 20:14:14	1.66	1180840454.01
13377	51200	0	"OK"	200	0	0	2007-06-02 20:14:18	3.48	1180840458.83
13378	102400	0	"OK"	200	0	0	2007-06-02 20:14:25	5.51	1180840465.74
13379	1024	0	"OK"	200	0	0	2007-06-02 20:14:27	0.81	1180840467.82
13380	10240	0	"OK"	200	0	0	2007-06-02 20:14:30	1.62	1180840470.71
13381	51200	0	"OK"	200	0	0	2007-06-02 20:14:35	3.56	1180840475.57
13382	102400	0	"OK"	200	0	0	2007-06-02 20:14:42	5.34	1180840482.14
13383	1024	0	"OK"	200	0	0	2007-06-02 20:14:44	0.82	1180840484.25
13384	10240	0	"OK"	200	0	0	2007-06-02 20:14:47	1.82	1180840487.36
13385	51200	0	"OK"	200	0	0	2007-06-02 20:14:52	3.37	1180840492.09
13386	102400	0	"OK"	200	0	0	2007-06-02 20:14:58	5.36	1180840498.69
13387	1024	0	"OK"	200	0	0	2007-06-02 20:15:00	0.85	1180840500.85
13388	10240	0	"OK"	200	0	0	2007-06-02 20:15:03	1.74	1180840503.87
13389	51200	0	"OK"	200	0	0	2007-06-02 20:15:08	3.46	1180840508.57
13390	102400	0	"OK"	200	0	0	2007-06-02 20:15:15	5.34	1180840515.18
13391	1024	0	"OK"	200	0	0	2007-06-02 20:15:17	0.75	1180840517.24
13392	10240	0	"OK"	200	0	0	2007-06-02 20:15:20	1.78	1180840520.52
13393	51200	0	"OK"	200	0	0	2007-06-02 20:15:25	3.84	1180840525.79
13394	102400	0	"OK"	200	0	0	2007-06-02 20:15:32	5.5	1180840532.87
13395	1024	0	"OK"	200	0	0	2007-06-02 20:15:35	0.8	1180840535.11
13396	10240	0	"OK"	200	0	0	2007-06-02 20:15:38	1.75	1180840538.16
13397	51200	0	"OK"	200	0	0	2007-06-02 20:15:43	3.9	1180840543.41
13398	102400	0	"OK"	200	0	0	2007-06-02 20:15:50	5.42	1180840550.1
13399	1024	0	"OK"	200	0	0	2007-06-02 20:15:52	0.91	1180840552.37
13400	10240	0	"OK"	200	0	0	2007-06-02 20:15:55	1.86	1180840555.61
13401	51200	0	"OK"	200	0	0	2007-06-02 20:16:00	3.7	1180840560.69
13402	102400	0	"OK"	200	0	0	2007-06-02 20:16:07	5.78	1180840567.75
13403	1024	0	"OK"	200	0	0	2007-06-02 20:16:09	0.8	1180840569.9
13404	10240	0	"OK"	200	0	0	2007-06-02 20:16:13	1.73	1180840573.12
13405	51200	0	"OK"	200	0	0	2007-06-02 20:16:18	4.04	1180840578.54
13406	102400	0	"OK"	200	0	0	2007-06-02 20:16:25	5.48	1180840585.4
13407	1024	0	"OK"	200	0	0	2007-06-02 20:16:27	0.76	1180840587.51
13408	10240	0	"OK"	200	0	0	2007-06-02 20:16:30	1.64	1180840590.4
13409	51200	0	"OK"	200	0	0	2007-06-02 20:16:35	3.54	1180840595.33
13410	102400	0	"OK"	200	0	0	2007-06-02 20:16:42	5.5	1180840602.25
13411	1024	0	"OK"	200	0	0	2007-06-02 20:16:44	0.79	1180840604.4
13412	10240	0	"OK"	200	0	0	2007-06-02 20:16:47	1.62	1180840607.38
13413	51200	0	"OK"	200	0	0	2007-06-02 20:16:52	3.38	1180840612.19
13414	102400	0	"OK"	200	0	0	2007-06-02 20:16:59	6.06	1180840619.64
13415	1024	0	"OK"	200	0	0	2007-06-02 20:17:02	0.96	1180840622.09
13416	10240	0	"OK"	200	0	0	2007-06-02 20:17:05	1.67	1180840625.62
13417	51200	0	"OK"	200	0	0	2007-06-02 20:17:10	3.57	1180840630.57
13418	102400	0	"OK"	200	0	0	2007-06-02 20:17:17	5.48	1180840637.37
13419	1024	0	"OK"	200	0	0	2007-06-02 20:17:19	0.8	1180840639.43
13420	10240	0	"OK"	200	0	0	2007-06-02 20:17:22	1.67	1180840642.44
13421	51200	0	"OK"	200	0	0	2007-06-02 20:17:27	3.52	1180840647.32
13422	102400	0	"OK"	200	0	0	2007-06-02 20:17:33	5.32	1180840653.96
13423	1024	0	"OK"	200	0	0	2007-06-02 20:17:36	0.89	1180840656.1
13424	10240	0	"OK"	200	0	0	2007-06-02 20:17:39	1.64	1180840659.09
13425	51200	0	"OK"	200	0	0	2007-06-02 20:17:44	3.68	1180840664.07
13426	102400	0	"OK"	200	0	0	2007-06-02 20:17:50	5.32	1180840670.65
13427	1024	0	"OK"	200	0	0	2007-06-02 20:17:52	0.74	1180840672.7
13428	10240	0	"OK"	200	0	0	2007-06-02 20:17:55	1.82	1180840675.9
13429	51200	0	"OK"	200	0	0	2007-06-02 20:18:00	3.54	1180840680.9
13430	102400	0	"OK"	200	0	0	2007-06-02 20:18:07	5.56	1180840687.72
13431	1024	0	"OK"	200	0	0	2007-06-02 20:18:09	0.82	1180840689.92
13432	10240	0	"OK"	200	0	0	2007-06-02 20:18:12	1.7	1180840692.99
13433	51200	0	"OK"	200	0	0	2007-06-02 20:18:17	3.58	1180840697.9
13434	102400	0	"OK"	200	0	0	2007-06-02 20:18:24	5.3	1180840704.5
13435	1024	0	"OK"	200	0	0	2007-06-02 20:18:26	0.8	1180840706.65
13436	10240	0	"OK"	200	0	0	2007-06-02 20:18:29	1.72	1180840709.68
13437	51200	0	"OK"	200	0	0	2007-06-02 20:18:34	3.47	1180840714.47
13438	102400	0	"OK"	200	0	0	2007-06-02 20:18:41	5.35	1180840721.34
13439	1024	0	"OK"	200	0	0	2007-06-02 20:18:43	0.8	1180840723.44
13440	10240	0	"OK"	200	0	0	2007-06-02 20:18:46	1.66	1180840726.44
13441	51200	0	"OK"	200	0	0	2007-06-02 20:18:51	3.78	1180840731.46
13442	102400	0	"OK"	200	0	0	2007-06-02 20:18:58	5.58	1180840738.36
13443	1024	0	"OK"	200	0	0	2007-06-02 20:19:00	0.82	1180840740.44
13444	10240	0	"OK"	200	0	0	2007-06-02 20:19:03	1.86	1180840743.62
13445	51200	0	"OK"	200	0	0	2007-06-02 20:19:08	3.42	1180840748.35
13446	102400	0	"OK"	200	0	0	2007-06-02 20:19:14	5.36	1180840754.94
13447	1024	0	"OK"	200	0	0	2007-06-02 20:19:17	0.81	1180840757.15
13448	10240	0	"OK"	200	0	0	2007-06-02 20:19:20	1.62	1180840760.06
13449	51200	0	"OK"	200	0	0	2007-06-02 20:19:24	3.5	1180840764.95
13450	102400	0	"OK"	200	0	0	2007-06-02 20:19:31	5.5	1180840771.72
13451	1024	0	"OK"	200	0	0	2007-06-02 20:19:33	0.83	1180840773.82
13452	10240	0	"OK"	200	0	0	2007-06-02 20:19:36	1.92	1180840777
13453	51200	0	"OK"	200	0	0	2007-06-02 20:19:42	3.56	1180840782.01
13454	102400	0	"OK"	200	0	0	2007-06-02 20:19:48	5.49	1180840788.9
13455	1024	0	"OK"	200	0	0	2007-06-02 20:19:50	0.79	1180840791
13456	10240	0	"OK"	200	0	0	2007-06-02 20:19:54	1.66	1180840794.3
13457	51200	0	"OK"	200	0	0	2007-06-02 20:19:59	3.62	1180840799.28
13458	102400	0	"OK"	200	0	0	2007-06-02 20:20:07	6.12	1180840807.04
13459	1024	0	"OK"	200	0	0	2007-06-02 20:20:09	0.93	1180840809.42
13460	10240	0	"OK"	200	0	0	2007-06-02 20:20:12	1.61	1180840812.3
13461	51200	0	"OK"	200	0	0	2007-06-02 20:20:17	3.78	1180840817.59
13462	102400	0	"OK"	200	0	0	2007-06-02 20:20:24	5.48	1180840824.35
13463	1024	0	"OK"	200	0	0	2007-06-02 20:20:26	0.86	1180840826.48
13464	10240	0	"OK"	200	0	0	2007-06-02 20:20:29	1.68	1180840829.54
13465	51200	0	"OK"	200	0	0	2007-06-02 20:20:34	3.52	1180840834.36
13466	102400	0	"OK"	200	0	0	2007-06-02 20:20:41	5.45	1180840841.16
13467	1024	0	"OK"	200	0	0	2007-06-02 20:20:43	0.88	1180840843.4
13468	10240	0	"OK"	200	0	0	2007-06-02 20:20:46	1.66	1180840846.34
13469	51200	0	"OK"	200	0	0	2007-06-02 20:20:51	3.66	1180840851.28
13470	102400	0	"OK"	200	0	0	2007-06-02 20:20:57	5.36	1180840857.96
13471	1024	0	"OK"	200	0	0	2007-06-02 20:21:00	0.83	1180840860.14
13472	10240	0	"OK"	200	0	0	2007-06-02 20:21:03	1.64	1180840863.16
13473	51200	0	"OK"	200	0	0	2007-06-02 20:21:07	3.44	1180840867.86
13474	102400	0	"OK"	200	0	0	2007-06-02 20:21:14	5.76	1180840874.88
13475	1024	0	"OK"	200	0	0	2007-06-02 20:21:17	0.94	1180840877.2
13476	10240	0	"OK"	200	0	0	2007-06-02 20:21:20	1.78	1180840880.37
13477	51200	0	"OK"	200	0	0	2007-06-02 20:21:25	3.4	1180840885.08
13478	102400	0	"OK"	200	0	0	2007-06-02 20:21:31	5.44	1180840891.8
13479	1024	0	"OK"	200	0	0	2007-06-02 20:21:34	0.85	1180840894.01
13480	10240	0	"OK"	200	0	0	2007-06-02 20:21:37	1.92	1180840897.18
13481	51200	0	"OK"	200	0	0	2007-06-02 20:21:41	3.4	1180840901.88
13482	102400	0	"OK"	200	0	0	2007-06-02 20:21:48	5.28	1180840908.48
13483	1024	0	"OK"	200	0	0	2007-06-02 20:21:50	0.78	1180840910.6
13484	10240	0	"OK"	200	0	0	2007-06-02 20:21:53	1.62	1180840913.56
13485	51200	0	"OK"	200	0	0	2007-06-02 20:21:59	4.2	1180840919.1
13486	102400	0	"OK"	200	0	0	2007-06-02 20:22:05	5.44	1180840925.92
13487	1024	0	"OK"	200	0	0	2007-06-02 20:22:08	0.86	1180840928.06
13488	10240	0	"OK"	200	0	0	2007-06-02 20:22:11	1.67	1180840931.18
13489	51200	0	"OK"	200	0	0	2007-06-02 20:22:16	4.2	1180840936.71
13490	102400	0	"OK"	200	0	0	2007-06-02 20:22:23	5.41	1180840943.58
13491	1024	0	"OK"	200	0	0	2007-06-02 20:22:25	0.81	1180840945.86
13492	10240	0	"OK"	200	0	0	2007-06-02 20:22:29	1.89	1180840949.04
13493	51200	0	"OK"	200	0	0	2007-06-02 20:22:34	3.3	1180840954
13494	102400	0	"OK"	200	0	0	2007-06-02 20:22:41	6.02	1180840961.26
13495	1024	0	"OK"	200	0	0	2007-06-02 20:22:43	0.77	1180840963.43
13496	10240	0	"OK"	200	0	0	2007-06-02 20:22:46	1.9	1180840966.72
13497	51200	0	"OK"	200	0	0	2007-06-02 20:22:51	3.46	1180840971.42
13498	102400	0	"OK"	200	0	0	2007-06-02 20:22:58	5.38	1180840978.1
13499	1024	0	"OK"	200	0	0	2007-06-02 20:23:00	0.9	1180840980.56
13500	10240	0	"OK"	200	0	0	2007-06-02 20:23:03	1.76	1180840983.57
13501	51200	0	"OK"	200	0	0	2007-06-02 20:23:08	3.62	1180840988.48
13502	102400	0	"OK"	200	0	0	2007-06-02 20:23:15	5.44	1180840995.22
13503	1024	0	"OK"	200	0	0	2007-06-02 20:23:17	0.79	1180840997.33
13504	10240	0	"OK"	200	0	0	2007-06-02 20:23:20	1.68	1180841000.46
13505	51200	0	"OK"	200	0	0	2007-06-02 20:23:25	3.88	1180841005.7
13506	102400	0	"OK"	200	0	0	2007-06-02 20:23:32	5.6	1180841012.54
13507	1024	0	"OK"	200	0	0	2007-06-02 20:23:34	0.82	1180841014.62
13508	10240	0	"OK"	200	0	0	2007-06-02 20:23:37	1.91	1180841017.79
13509	51200	0	"OK"	200	0	0	2007-06-02 20:23:43	3.76	1180841023.24
13510	102400	0	"OK"	200	0	0	2007-06-02 20:23:50	5.66	1180841030.38
13511	1024	0	"OK"	200	0	0	2007-06-02 20:23:52	0.88	1180841032.64
13512	10240	0	"OK"	200	0	0	2007-06-02 20:23:55	1.68	1180841035.84
13513	51200	0	"OK"	200	0	0	2007-06-02 20:24:00	3.38	1180841040.54
13514	102400	0	"OK"	200	0	0	2007-06-02 20:24:07	5.46	1180841047.4
13515	1024	0	"OK"	200	0	0	2007-06-02 20:24:09	0.94	1180841049.66
13516	10240	0	"OK"	200	0	0	2007-06-02 20:24:12	1.65	1180841052.89
13517	51200	0	"OK"	200	0	0	2007-06-02 20:24:17	3.6	1180841057.76
13518	102400	0	"OK"	200	0	0	2007-06-02 20:24:24	5.63	1180841064.72
13519	1024	0	"OK"	200	0	0	2007-06-02 20:24:26	0.75	1180841066.77
13520	10240	0	"OK"	200	0	0	2007-06-02 20:24:29	1.78	1180841070
13521	51200	0	"OK"	200	0	0	2007-06-02 20:24:35	3.7	1180841075.36
13522	102400	0	"OK"	200	0	0	2007-06-02 20:24:41	5.35	1180841081.98
13523	1024	0	"OK"	200	0	0	2007-06-02 20:24:44	0.87	1180841084.16
13524	10240	0	"OK"	200	0	0	2007-06-02 20:24:47	1.76	1180841087.43
13525	51200	0	"OK"	200	0	0	2007-06-02 20:24:52	3.74	1180841092.82
13526	102400	0	"OK"	200	0	0	2007-06-02 20:24:59	5.62	1180841099.75
13527	1024	0	"OK"	200	0	0	2007-06-02 20:25:02	0.81	1180841102.08
13528	10240	0	"OK"	200	0	0	2007-06-02 20:25:05	1.7	1180841105.1
13529	51200	0	"OK"	200	0	0	2007-06-02 20:25:09	3.34	1180841109.76
13530	102400	0	"OK"	200	0	0	2007-06-02 20:25:16	5.4	1180841116.48
13531	1024	0	"OK"	200	0	0	2007-06-02 20:25:18	0.79	1180841118.6
13532	10240	0	"OK"	200	0	0	2007-06-02 20:25:21	1.72	1180841121.59
13533	51200	0	"OK"	200	0	0	2007-06-02 20:25:26	3.44	1180841126.44
13534	102400	0	"OK"	200	0	0	2007-06-02 20:25:34	6.9	1180841134.65
13535	1024	0	"OK"	200	0	0	2007-06-02 20:25:36	0.89	1180841136.86
13536	10240	0	"OK"	200	0	0	2007-06-02 20:25:40	1.82	1180841140.24
13537	51200	0	"OK"	200	0	0	2007-06-02 20:25:45	3.8	1180841145.4
13538	102400	0	"OK"	200	0	0	2007-06-02 20:25:52	5.48	1180841152.14
13539	1024	0	"OK"	200	0	0	2007-06-02 20:25:54	0.78	1180841154.32
13540	10240	0	"OK"	200	0	0	2007-06-02 20:25:57	1.62	1180841157.27
13541	51200	0	"OK"	200	0	0	2007-06-02 20:26:01	3.42	1180841161.96
13542	102400	0	"OK"	200	0	0	2007-06-02 20:26:08	5.4	1180841168.63
13543	1024	0	"OK"	200	0	0	2007-06-02 20:26:10	0.76	1180841170.67
13544	10240	0	"OK"	200	0	0	2007-06-02 20:26:13	1.67	1180841173.66
13545	51200	0	"OK"	200	0	0	2007-06-02 20:26:18	3.58	1180841178.64
13546	102400	0	"OK"	200	0	0	2007-06-02 20:26:25	5.5	1180841185.69
13547	1024	0	"OK"	200	0	0	2007-06-02 20:26:27	0.75	1180841187.8
13548	10240	0	"OK"	200	0	0	2007-06-02 20:26:30	1.66	1180841190.71
13549	51200	0	"OK"	200	0	0	2007-06-02 20:26:35	3.56	1180841195.56
13550	102400	0	"OK"	200	0	0	2007-06-02 20:26:42	5.3	1180841202.3
13551	1024	0	"OK"	200	0	0	2007-06-02 20:26:44	0.76	1180841204.4
13552	10240	0	"OK"	200	0	0	2007-06-02 20:26:47	1.67	1180841207.52
13553	51200	0	"OK"	200	0	0	2007-06-02 20:26:52	3.39	1180841212.21
13554	102400	0	"OK"	200	0	0	2007-06-02 20:26:59	6.11	1180841219.99
13555	1024	0	"OK"	200	0	0	2007-06-02 20:27:02	0.77	1180841222.92
13556	10240	0	"OK"	200	0	0	2007-06-02 20:27:05	1.61	1180841225.83
13557	51200	0	"OK"	200	0	0	2007-06-02 20:27:11	3.74	1180841231.24
13558	102400	0	"OK"	200	0	0	2007-06-02 20:27:18	5.5	1180841238.02
13559	1024	0	"OK"	200	0	0	2007-06-02 20:27:20	0.93	1180841240.23
13560	10240	0	"OK"	200	0	0	2007-06-02 20:27:23	1.76	1180841243.36
13561	51200	0	"OK"	200	0	0	2007-06-02 20:27:28	3.48	1180841248.3
13562	102400	0	"OK"	200	0	0	2007-06-02 20:27:36	6.34	1180841256.32
13563	1024	0	"OK"	200	0	0	2007-06-02 20:27:38	0.96	1180841258.99
13564	10240	0	"OK"	200	0	0	2007-06-02 20:27:42	2	1180841262.74
13565	51200	0	"OK"	200	0	0	2007-06-02 20:27:48	3.98	1180841268.45
13566	102400	0	"OK"	200	0	0	2007-06-02 20:27:56	6.34	1180841276.42
13567	1024	0	"OK"	200	0	0	2007-06-02 20:27:59	1.16	1180841279.34
13568	10240	0	"OK"	200	0	0	2007-06-02 20:28:03	2.08	1180841283.26
13569	51200	0	"OK"	200	0	0	2007-06-02 20:28:10	5.24	1180841290.22
13570	102400	0	"OK"	200	0	0	2007-06-02 20:28:18	6.6	1180841298.42
13571	1024	0	"OK"	200	0	0	2007-06-02 20:28:20	0.76	1180841300.47
13572	10240	0	"OK"	200	0	0	2007-06-02 20:28:23	1.96	1180841303.69
13573	51200	0	"OK"	200	0	0	2007-06-02 20:28:28	3.6	1180841308.61
13574	102400	0	"OK"	200	0	0	2007-06-02 20:28:35	5.33	1180841315.33
13575	1024	0	"OK"	200	0	0	2007-06-02 20:28:37	0.84	1180841317.4
13576	10240	0	"OK"	200	0	0	2007-06-02 20:28:40	1.62	1180841320.34
13577	51200	0	"OK"	200	0	0	2007-06-02 20:28:45	3.44	1180841325.04
13578	102400	0	"OK"	200	0	0	2007-06-02 20:28:51	5.44	1180841331.78
13579	1024	0	"OK"	200	0	0	2007-06-02 20:28:53	0.88	1180841333.93
13580	10240	0	"OK"	200	0	0	2007-06-02 20:28:56	1.66	1180841336.85
13581	51200	0	"OK"	200	0	0	2007-06-02 20:29:01	3.48	1180841341.64
13582	102400	0	"OK"	200	0	0	2007-06-02 20:29:08	5.41	1180841348.39
13583	1024	0	"OK"	200	0	0	2007-06-02 20:29:10	0.9	1180841350.83
13584	10240	0	"OK"	200	0	0	2007-06-02 20:29:14	1.96	1180841354.26
13585	51200	0	"OK"	200	0	0	2007-06-02 20:29:19	3.32	1180841359.18
13586	102400	0	"OK"	200	0	0	2007-06-02 20:29:26	5.54	1180841366.04
13587	1024	0	"OK"	200	0	0	2007-06-02 20:29:28	0.81	1180841368.18
13588	10240	0	"OK"	200	0	0	2007-06-02 20:29:31	1.6	1180841371.07
13589	51200	0	"OK"	200	0	0	2007-06-02 20:29:35	3.46	1180841375.9
13590	102400	0	"OK"	200	0	0	2007-06-02 20:29:42	5.22	1180841382.4
13591	1024	0	"OK"	200	0	0	2007-06-02 20:29:44	0.73	1180841384.39
13592	10240	0	"OK"	200	0	0	2007-06-02 20:29:47	1.75	1180841387.41
13593	51200	0	"OK"	200	0	0	2007-06-02 20:29:52	3.84	1180841392.65
13594	102400	0	"OK"	200	0	0	2007-06-02 20:29:59	5.42	1180841399.29
13595	1024	0	"OK"	200	0	0	2007-06-02 20:30:01	0.75	1180841401.46
13596	10240	0	"OK"	200	0	0	2007-06-02 20:30:04	1.62	1180841404.39
13597	51200	0	"OK"	200	0	0	2007-06-02 20:30:09	3.44	1180841409.24
13598	1024	0	"OK"	200	0	0	2007-06-02 20:30:38	1.65	1180841438.91
13599	10240	0	"OK"	200	0	0	2007-06-02 20:30:42	1.86	1180841442.13
13600	51200	0	"OK"	200	0	0	2007-06-02 20:30:47	3.92	1180841447.45
13601	102400	0	"OK"	200	0	0	2007-06-02 20:30:54	5.5	1180841454.27
13602	1024	0	"OK"	200	0	0	2007-06-02 20:30:56	0.8	1180841456.62
13603	10240	0	"OK"	200	0	0	2007-06-02 20:30:59	2.07	1180841459.99
13604	51200	0	"OK"	200	0	0	2007-06-02 20:31:04	3.42	1180841464.64
13605	102400	0	"OK"	200	0	0	2007-06-02 20:31:11	5.7	1180841471.6
13606	1024	0	"OK"	200	0	0	2007-06-02 20:31:13	0.8	1180841473.79
13607	10240	0	"OK"	200	0	0	2007-06-02 20:31:16	1.68	1180841476.85
13608	51200	0	"OK"	200	0	0	2007-06-02 20:31:21	3.59	1180841481.8
13609	102400	0	"OK"	200	0	0	2007-06-02 20:31:29	5.78	1180841489.07
13610	1024	0	"OK"	200	0	0	2007-06-02 20:31:31	1	1180841491.43
13611	10240	0	"OK"	200	0	0	2007-06-02 20:31:34	1.68	1180841494.37
13612	51200	0	"OK"	200	0	0	2007-06-02 20:31:38	3.32	1180841498.96
13613	102400	0	"OK"	200	0	0	2007-06-02 20:31:45	5.44	1180841505.86
13614	1024	0	"OK"	200	0	0	2007-06-02 20:31:48	0.82	1180841508.13
13615	10240	0	"OK"	200	0	0	2007-06-02 20:31:51	1.56	1180841511.03
13616	51200	0	"OK"	200	0	0	2007-06-02 20:31:55	3.42	1180841515.73
13617	102400	0	"OK"	200	0	0	2007-06-02 20:32:02	5.46	1180841522.65
13618	1024	0	"OK"	200	0	0	2007-06-02 20:32:04	0.8	1180841524.73
13619	10240	0	"OK"	200	0	0	2007-06-02 20:32:07	1.84	1180841527.82
13620	51200	0	"OK"	200	0	0	2007-06-02 20:32:12	3.5	1180841532.73
13621	102400	0	"OK"	200	0	0	2007-06-02 20:32:19	5.35	1180841539.61
13622	1024	0	"OK"	200	0	0	2007-06-02 20:32:21	0.75	1180841541.61
13623	10240	0	"OK"	200	0	0	2007-06-02 20:32:24	1.62	1180841544.51
13624	51200	0	"OK"	200	0	0	2007-06-02 20:32:29	3.7	1180841549.66
13625	102400	0	"OK"	200	0	0	2007-06-02 20:32:36	5.46	1180841556.41
13626	1024	0	"OK"	200	0	0	2007-06-02 20:32:38	0.76	1180841558.39
13627	10240	0	"OK"	200	0	0	2007-06-02 20:32:41	1.64	1180841561.32
13628	51200	0	"OK"	200	0	0	2007-06-02 20:32:46	3.5	1180841566.05
13629	102400	0	"OK"	200	0	0	2007-06-02 20:32:53	5.86	1180841573.27
13630	1024	0	"OK"	200	0	0	2007-06-02 20:32:55	0.8	1180841575.42
13631	10240	0	"OK"	200	0	0	2007-06-02 20:32:58	1.8	1180841578.47
13632	51200	0	"OK"	200	0	0	2007-06-02 20:33:03	3.44	1180841583.16
