"file_size_bytes","phone_id","response_reason","response_status","signal_bars","signal_dbm","time_date","time_download","time_epoch"
10240,2,"OK",200,7,84,2007-05-18 03:35:05,2.13,1179484505
51200,2,"OK",200,7,84,2007-05-18 03:35:13,4.09,1179484513
102400,2,"OK",200,7,84,2007-05-18 03:35:22,5.98,1179484522
1024,2,"OK",200,6,87,2007-05-18 03:35:26,1.48,1179484526
10240,2,"OK",200,6,87,2007-05-18 03:35:31,2.03,1179484531
51200,2,"OK",200,6,87,2007-05-18 03:35:37,3.7,1179484537
102400,2,"OK",200,6,87,2007-05-18 03:35:46,6.64,1179484546
1024,2,"OK",200,6,87,2007-05-18 03:35:51,1.63,1179484551
10240,2,"OK",200,6,87,2007-05-18 03:35:55,1.7,1179484555
51200,2,"OK",200,6,87,2007-05-18 03:36:03,4.27,1179484563
102400,2,"OK",200,6,87,2007-05-18 03:36:12,6.36,1179484572
1024,2,"OK",200,6,87,2007-05-18 03:36:16,1.53,1179484576
10240,2,"OK",200,6,87,2007-05-18 03:36:20,1.64,1179484580
51200,2,"OK",200,6,87,2007-05-18 03:36:27,4.33,1179484587
102400,2,"OK",200,6,87,2007-05-18 03:36:36,5.98,1179484596
1024,2,"OK",200,6,87,2007-05-18 03:36:40,1.5,1179484600
10240,2,"OK",200,6,87,2007-05-18 03:36:45,1.81,1179484605
51200,2,"OK",200,6,87,2007-05-18 03:36:52,4.19,1179484612
102400,2,"OK",200,6,87,2007-05-18 03:37:02,7.72,1179484622
1024,2,"OK",200,6,87,2007-05-18 03:37:07,1.45,1179484627
10240,2,"OK",200,6,87,2007-05-18 03:37:11,1.88,1179484631
51200,2,"OK",200,6,87,2007-05-18 03:37:18,4.09,1179484638
102400,2,"OK",200,6,87,2007-05-18 03:37:27,6.17,1179484647
1024,2,"OK",200,6,87,2007-05-18 03:37:31,1.55,1179484651
10240,2,"OK",200,6,87,2007-05-18 03:37:36,1.94,1179484656
51200,2,"OK",200,6,87,2007-05-18 03:37:42,3.73,1179484662
102400,2,"OK",200,6,87,2007-05-18 03:37:53,7.75,1179484673
1024,2,"OK",200,6,87,2007-05-18 03:37:57,1.5,1179484677
10240,2,"OK",200,6,87,2007-05-18 03:38:02,1.73,1179484682
51200,2,"OK",200,6,87,2007-05-18 03:38:08,3.88,1179484688
102400,2,"OK",200,6,87,2007-05-18 03:38:18,6.59,1179484698
1024,2,"OK",200,6,87,2007-05-18 03:38:22,1.48,1179484702
10240,2,"OK",200,6,87,2007-05-18 03:38:27,2.09,1179484707
51200,2,"OK",200,6,87,2007-05-18 03:38:33,3.81,1179484713
102400,2,"OK",200,6,87,2007-05-18 03:38:42,6.27,1179484722
1024,2,"OK",200,6,87,2007-05-18 03:38:47,1.84,1179484727
10240,2,"OK",200,6,87,2007-05-18 03:38:52,1.7,1179484732
51200,2,"OK",200,6,87,2007-05-18 03:38:58,4.14,1179484738
102400,2,"OK",200,6,87,2007-05-18 03:39:08,7.22,1179484748
1024,2,"OK",200,6,87,2007-05-18 03:39:13,1.48,1179484753
10240,2,"OK",200,6,87,2007-05-18 03:39:17,2.05,1179484757
51200,2,"OK",200,6,87,2007-05-18 03:39:24,3.91,1179484764
102400,2,"OK",200,7,84,2007-05-18 03:39:34,6.44,1179484774
1024,2,"OK",200,7,84,2007-05-18 03:39:38,1.66,1179484778
10240,2,"OK",200,7,84,2007-05-18 03:39:42,1.75,1179484782
51200,2,"OK",200,7,84,2007-05-18 03:39:49,3.63,1179484789
102400,2,"OK",200,7,84,2007-05-18 03:39:58,6.36,1179484798
1024,2,"OK",200,7,84,2007-05-18 03:40:03,1.7,1179484803
10240,2,"OK",200,7,84,2007-05-18 03:40:07,1.86,1179484807
51200,2,"OK",200,7,84,2007-05-18 03:40:14,3.7,1179484814
102400,2,"OK",200,7,84,2007-05-18 03:40:23,6.64,1179484823
1024,2,"OK",200,7,84,2007-05-18 03:40:28,1.63,1179484828
10240,2,"OK",200,7,84,2007-05-18 03:40:33,1.72,1179484833
51200,2,"OK",200,7,84,2007-05-18 03:40:40,4.34,1179484840
102400,2,"OK",200,7,84,2007-05-18 03:40:49,5.97,1179484849
1024,2,"OK",200,7,84,2007-05-18 03:40:53,1.7,1179484853
10240,2,"OK",200,7,84,2007-05-18 03:40:58,1.84,1179484858
51200,2,"OK",200,7,84,2007-05-18 03:41:04,3.88,1179484864
102400,2,"OK",200,7,84,2007-05-18 03:41:13,6.17,1179484873
1024,2,"OK",200,7,84,2007-05-18 03:41:18,1.56,1179484878
10240,2,"OK",200,7,84,2007-05-18 03:41:23,1.89,1179484883
51200,2,"OK",200,7,84,2007-05-18 03:41:30,4.23,1179484890
102400,2,"OK",200,6,87,2007-05-18 03:41:40,6.73,1179484900
1024,2,"OK",200,6,87,2007-05-18 03:41:44,1.64,1179484904
10240,2,"OK",200,6,87,2007-05-18 03:41:49,1.91,1179484909
51200,2,"OK",200,6,87,2007-05-18 03:41:55,3.72,1179484915
102400,2,"OK",200,6,87,2007-05-18 03:42:04,6.05,1179484924
1024,2,"OK",200,6,87,2007-05-18 03:42:09,1.66,1179484929
10240,2,"OK",200,6,87,2007-05-18 03:42:13,1.84,1179484933
51200,2,"OK",200,6,87,2007-05-18 03:42:20,4.22,1179484940
102400,2,"OK",200,6,87,2007-05-18 03:42:29,6.2,1179484949
1024,2,"OK",200,6,87,2007-05-18 03:42:34,1.69,1179484954
10240,2,"OK",200,6,87,2007-05-18 03:42:39,1.8,1179484959
51200,2,"OK",200,6,87,2007-05-18 03:42:46,3.92,1179484966
102400,2,"OK",200,6,87,2007-05-18 03:42:54,5.89,1179484974
1024,2,"OK",200,6,87,2007-05-18 03:42:59,1.64,1179484979
10240,2,"OK",200,6,87,2007-05-18 03:43:04,1.83,1179484984
51200,2,"OK",200,6,87,2007-05-18 03:43:10,4.16,1179484990
102400,2,"OK",200,6,87,2007-05-18 03:43:20,6.31,1179485000
1024,2,"OK",200,6,87,2007-05-18 03:43:24,1.5,1179485004
10240,2,"OK",200,6,87,2007-05-18 03:43:29,1.77,1179485009
51200,2,"OK",200,6,87,2007-05-18 03:43:36,4.14,1179485016
102400,2,"OK",200,6,87,2007-05-18 03:43:45,6.31,1179485025
1024,2,"OK",200,6,87,2007-05-18 03:43:50,1.66,1179485030
10240,2,"OK",200,6,87,2007-05-18 03:43:54,1.66,1179485034
51200,2,"OK",200,6,87,2007-05-18 03:44:02,4.66,1179485042
102400,2,"OK",200,6,87,2007-05-18 03:44:10,5.95,1179485050
1024,2,"OK",200,6,87,2007-05-18 03:44:15,1.66,1179485055
10240,2,"OK",200,6,87,2007-05-18 03:44:19,1.75,1179485059
51200,2,"OK",200,6,87,2007-05-18 03:44:26,4.05,1179485066
102400,2,"OK",200,6,87,2007-05-18 03:44:35,6.05,1179485075
1024,2,"OK",200,6,87,2007-05-18 03:44:39,1.53,1179485079
10240,2,"OK",200,6,87,2007-05-18 03:44:44,1.81,1179485084
51200,2,"OK",200,6,87,2007-05-18 03:44:51,4.13,1179485091
102400,2,"OK",200,6,87,2007-05-18 03:45:00,6.02,1179485100
1024,2,"OK",200,6,87,2007-05-18 03:45:04,1.48,1179485104
10240,2,"OK",200,6,87,2007-05-18 03:45:08,1.66,1179485108
51200,2,"OK",200,6,87,2007-05-18 03:45:15,4.08,1179485115
102400,2,"OK",200,6,87,2007-05-18 03:45:25,6.38,1179485125
1024,2,"OK",200,6,87,2007-05-18 03:45:29,1.67,1179485129
10240,2,"OK",200,6,87,2007-05-18 03:45:34,2,1179485134
51200,2,"OK",200,6,87,2007-05-18 03:45:41,3.86,1179485141
102400,2,"OK",200,6,87,2007-05-18 03:45:49,5.95,1179485149
1024,2,"OK",200,6,87,2007-05-18 03:45:54,1.55,1179485154
10240,2,"OK",200,6,87,2007-05-18 03:45:58,1.69,1179485158
51200,2,"OK",200,6,87,2007-05-18 03:46:05,3.98,1179485165
102400,2,"OK",200,6,87,2007-05-18 03:46:14,6.13,1179485174
1024,2,"OK",200,6,87,2007-05-18 03:46:18,1.48,1179485178
10240,2,"OK",200,7,84,2007-05-18 03:46:24,1.98,1179485184
51200,2,"OK",200,6,87,2007-05-18 03:46:30,3.72,1179485190
102400,2,"OK",200,6,87,2007-05-18 03:46:39,6.25,1179485199
1024,2,"OK",200,6,87,2007-05-18 03:46:44,1.75,1179485204
10240,2,"OK",200,6,87,2007-05-18 03:46:48,1.48,1179485208
51200,2,"OK",200,6,87,2007-05-18 03:46:55,3.69,1179485215
102400,2,"OK",200,6,87,2007-05-18 03:47:04,6.09,1179485224
1024,2,"OK",200,6,87,2007-05-18 03:47:09,1.73,1179485229
10240,2,"OK",200,6,87,2007-05-18 03:47:13,1.83,1179485233
51200,2,"OK",200,7,84,2007-05-18 03:47:20,3.78,1179485240
102400,2,"OK",200,7,84,2007-05-18 03:47:29,6.17,1179485249
1024,2,"OK",200,7,84,2007-05-18 03:47:34,2,1179485254
10240,2,"OK",200,7,84,2007-05-18 03:47:38,1.59,1179485258
51200,2,"OK",200,7,84,2007-05-18 03:47:46,4.16,1179485266
102400,2,"OK",200,7,84,2007-05-18 03:47:54,6.09,1179485274
1024,2,"OK",200,7,84,2007-05-18 03:47:59,1.8,1179485279
10240,2,"OK",200,7,84,2007-05-18 03:48:04,1.75,1179485284
51200,2,"OK",200,7,84,2007-05-18 03:48:11,3.91,1179485291
102400,2,"OK",200,7,84,2007-05-18 03:48:20,6.22,1179485300
1024,2,"OK",200,7,84,2007-05-18 03:48:25,1.91,1179485305
10240,2,"OK",200,7,84,2007-05-18 03:48:29,1.86,1179485309
51200,2,"OK",200,7,84,2007-05-18 03:48:36,3.91,1179485316
102400,2,"OK",200,7,84,2007-05-18 03:48:45,5.89,1179485325
1024,2,"OK",200,7,84,2007-05-18 03:48:50,1.98,1179485330
10240,2,"OK",200,7,84,2007-05-18 03:48:56,2.64,1179485336
51200,2,"OK",200,7,84,2007-05-18 03:49:03,3.95,1179485343
102400,2,"OK",200,7,84,2007-05-18 03:49:12,6,1179485352
1024,2,"OK",200,7,84,2007-05-18 03:49:17,1.84,1179485357
10240,2,"OK",200,7,84,2007-05-18 03:49:22,2.11,1179485362
51200,2,"OK",200,7,84,2007-05-18 03:49:29,3.92,1179485369
102400,2,"OK",200,7,84,2007-05-18 03:49:38,6.28,1179485378
1024,2,"OK",200,7,84,2007-05-18 03:49:42,1.67,1179485382
10240,2,"OK",200,7,84,2007-05-18 03:49:47,1.84,1179485387
51200,2,"OK",200,7,84,2007-05-18 03:49:54,3.81,1179485394
102400,2,"OK",200,7,84,2007-05-18 03:50:03,5.86,1179485403
1024,2,"OK",200,7,84,2007-05-18 03:50:07,1.88,1179485407
10240,2,"OK",200,7,84,2007-05-18 03:50:12,1.69,1179485412
51200,2,"OK",200,7,84,2007-05-18 03:50:19,4.25,1179485419
102400,2,"OK",200,7,84,2007-05-18 03:50:28,6.56,1179485428
1024,2,"OK",200,6,87,2007-05-18 03:50:33,1.48,1179485433
10240,2,"OK",200,6,87,2007-05-18 03:50:37,1.89,1179485437
51200,2,"OK",200,6,87,2007-05-18 03:50:44,4.19,1179485444
102400,2,"OK",200,6,87,2007-05-18 03:50:53,5.81,1179485453
1024,2,"OK",200,6,87,2007-05-18 03:50:57,1.69,1179485457
10240,2,"OK",200,6,87,2007-05-18 03:51:02,2,1179485462
51200,2,"OK",200,6,87,2007-05-18 03:51:09,4.2,1179485469
102400,2,"OK",200,6,87,2007-05-18 03:51:19,6.84,1179485479
1024,2,"OK",200,6,87,2007-05-18 03:51:24,1.81,1179485484
10240,2,"OK",200,6,87,2007-05-18 03:51:31,4.67,1179485491
51200,2,"OK",200,6,87,2007-05-18 03:51:39,4.34,1179485499
102400,2,"OK",200,6,87,2007-05-18 03:51:48,6.38,1179485508
1024,2,"OK",200,6,87,2007-05-18 03:51:53,1.67,1179485513
10240,2,"OK",200,6,87,2007-05-18 03:51:57,1.75,1179485517
51200,2,"OK",200,6,87,2007-05-18 03:52:06,5.33,1179485526
102400,2,"OK",200,6,87,2007-05-18 03:52:16,7.23,1179485536
1024,2,"OK",200,6,87,2007-05-18 03:52:21,1.92,1179485541
10240,2,"OK",200,6,87,2007-05-18 03:52:26,1.88,1179485546
51200,2,"OK",200,6,87,2007-05-18 03:52:32,4.14,1179485552
102400,2,"OK",200,6,87,2007-05-18 03:52:42,7.03,1179485562
1024,2,"OK",200,6,87,2007-05-18 03:52:47,1.53,1179485567
10240,2,"OK",200,6,87,2007-05-18 03:52:52,2,1179485572
51200,2,"OK",200,6,87,2007-05-18 03:52:59,4.2,1179485579
102400,2,"OK",200,6,87,2007-05-18 03:53:08,6.34,1179485588
1024,2,"OK",200,6,87,2007-05-18 03:53:13,1.58,1179485593
10240,2,"OK",200,6,87,2007-05-18 03:53:18,1.89,1179485598
51200,2,"OK",200,6,87,2007-05-18 03:53:25,4.2,1179485605
102400,2,"OK",200,6,87,2007-05-18 03:53:34,6.23,1179485614
1024,2,"OK",200,6,87,2007-05-18 03:53:38,1.5,1179485618
10240,2,"OK",200,6,87,2007-05-18 03:53:43,2.03,1179485623
51200,2,"OK",200,6,87,2007-05-18 03:53:50,3.95,1179485630
102400,2,"OK",200,6,87,2007-05-18 03:53:59,6.28,1179485639
1024,2,"OK",200,6,87,2007-05-18 03:54:04,1.5,1179485644
10240,2,"OK",200,6,87,2007-05-18 03:54:08,1.91,1179485648
51200,2,"OK",200,6,87,2007-05-18 03:54:15,3.95,1179485655
102400,2,"OK",200,6,87,2007-05-18 03:54:26,7.69,1179485666
1024,2,"OK",200,7,84,2007-05-18 03:54:30,1.59,1179485670
10240,2,"OK",200,7,84,2007-05-18 03:54:35,1.88,1179485675
51200,2,"OK",200,7,84,2007-05-18 03:54:42,3.88,1179485682
102400,2,"OK",200,7,84,2007-05-18 03:54:52,7.38,1179485692
1024,2,"OK",200,7,84,2007-05-18 03:54:56,1.63,1179485696
10240,2,"OK",200,7,84,2007-05-18 03:55:01,2.17,1179485701
51200,2,"OK",200,7,84,2007-05-18 03:55:08,4.47,1179485708
102400,2,"OK",200,7,84,2007-05-18 03:55:18,6.34,1179485718
1024,2,"OK",200,6,87,2007-05-18 03:55:22,1.59,1179485722
10240,2,"OK",200,6,87,2007-05-18 03:55:27,1.95,1179485727
51200,2,"OK",200,6,87,2007-05-18 03:55:34,4.11,1179485734
102400,2,"OK",200,6,87,2007-05-18 03:55:43,6.31,1179485743
1024,2,"OK",200,6,87,2007-05-18 03:55:48,1.56,1179485748
10240,2,"OK",200,6,87,2007-05-18 03:55:53,2.02,1179485753
51200,2,"OK",200,6,87,2007-05-18 03:56:00,4.23,1179485760
102400,2,"OK",200,6,87,2007-05-18 03:56:09,6.45,1179485769
1024,2,"OK",200,6,87,2007-05-18 03:56:14,1.55,1179485774
10240,2,"OK",200,6,87,2007-05-18 03:56:18,1.86,1179485778
51200,2,"OK",200,6,87,2007-05-18 03:56:26,4.48,1179485786
102400,2,"OK",200,6,87,2007-05-18 03:56:35,6.44,1179485795
1024,2,"OK",200,6,87,2007-05-18 03:56:39,1.58,1179485799
10240,2,"OK",200,6,87,2007-05-18 03:56:44,1.95,1179485804
51200,2,"OK",200,6,87,2007-05-18 03:56:51,4.08,1179485811
102400,2,"OK",200,6,87,2007-05-18 03:57:00,5.78,1179485820
1024,2,"OK",200,6,87,2007-05-18 03:57:04,1.59,1179485824
10240,2,"OK",200,6,87,2007-05-18 03:57:09,1.83,1179485829
51200,2,"OK",200,6,87,2007-05-18 03:57:16,4.05,1179485836
102400,2,"OK",200,6,87,2007-05-18 03:57:25,6.38,1179485845
1024,2,"OK",200,6,87,2007-05-18 03:57:30,1.55,1179485850
10240,2,"OK",200,6,87,2007-05-18 03:57:35,2.22,1179485855
51200,2,"OK",200,6,87,2007-05-18 03:57:41,3.88,1179485861
102400,2,"OK",200,6,87,2007-05-18 03:57:50,6.06,1179485870
1024,2,"OK",200,6,87,2007-05-18 03:57:55,1.58,1179485875
10240,2,"OK",200,6,87,2007-05-18 03:57:59,1.91,1179485879
51200,2,"OK",200,6,87,2007-05-18 03:58:06,3.81,1179485886
102400,2,"OK",200,6,87,2007-05-18 03:58:14,6.13,1179485894
1024,2,"OK",200,6,87,2007-05-18 03:58:19,1.86,1179485899
10240,2,"OK",200,6,87,2007-05-18 03:58:23,1.75,1179485903
51200,2,"OK",200,6,87,2007-05-18 03:58:30,4.05,1179485910
102400,2,"OK",200,6,87,2007-05-18 03:58:39,6.06,1179485919
1024,2,"OK",200,6,87,2007-05-18 03:58:43,1.66,1179485923
10240,2,"OK",200,6,87,2007-05-18 03:58:47,1.61,1179485927
51200,2,"OK",200,6,87,2007-05-18 03:58:54,4.25,1179485934
102400,2,"OK",200,6,87,2007-05-18 03:59:03,6.7,1179485943
1024,2,"OK",200,6,87,2007-05-18 03:59:08,1.73,1179485948
10240,2,"OK",200,6,87,2007-05-18 03:59:13,2.19,1179485953
51200,2,"OK",200,6,87,2007-05-18 03:59:19,4.19,1179485959
102400,2,"OK",200,6,87,2007-05-18 03:59:29,6.56,1179485969
1024,2,"OK",200,6,87,2007-05-18 03:59:33,1.59,1179485973
10240,2,"OK",200,6,87,2007-05-18 03:59:38,2.23,1179485978
51200,2,"OK",200,6,87,2007-05-18 03:59:45,4.5,1179485985
102400,2,"OK",200,6,87,2007-05-18 03:59:54,6.69,1179485994
1024,2,"OK",200,6,87,2007-05-18 03:59:59,1.66,1179485999
10240,2,"OK",200,6,87,2007-05-18 04:00:03,2.08,1179486003
51200,2,"OK",200,6,87,2007-05-18 04:00:10,4.28,1179486010
102400,2,"OK",200,6,87,2007-05-18 04:00:21,7.45,1179486021
1024,2,"OK",200,6,87,2007-05-18 04:00:25,1.52,1179486025
10240,2,"OK",200,6,87,2007-05-18 04:00:30,1.95,1179486030
51200,2,"OK",200,6,87,2007-05-18 04:00:36,3.59,1179486036
102400,2,"OK",200,6,87,2007-05-18 04:00:45,6.34,1179486045
1024,2,"OK",200,6,87,2007-05-18 04:00:49,1.73,1179486049
10240,2,"OK",200,6,87,2007-05-18 04:00:54,1.97,1179486054
51200,2,"OK",200,6,87,2007-05-18 04:01:00,4.02,1179486060
102400,2,"OK",200,6,87,2007-05-18 04:01:09,6.14,1179486069
1024,2,"OK",200,6,87,2007-05-18 04:01:13,1.59,1179486073
10240,2,"OK",200,6,87,2007-05-18 04:01:18,1.83,1179486078
51200,2,"OK",200,6,87,2007-05-18 04:01:24,3.89,1179486084
102400,2,"OK",200,6,87,2007-05-18 04:01:33,6.3,1179486093
1024,2,"OK",200,6,87,2007-05-18 04:01:38,1.84,1179486098
10240,2,"OK",200,6,87,2007-05-18 04:01:43,2.09,1179486103
51200,2,"OK",200,6,87,2007-05-18 04:01:49,4.02,1179486109
102400,2,"OK",200,7,84,2007-05-18 04:01:58,6.27,1179486118
1024,2,"OK",200,7,84,2007-05-18 04:02:03,1.58,1179486123
10240,2,"OK",200,7,84,2007-05-18 04:02:07,1.86,1179486127
51200,2,"OK",200,7,84,2007-05-18 04:02:14,4.17,1179486134
102400,2,"OK",200,7,84,2007-05-18 04:02:23,6.14,1179486143
1024,2,"OK",200,7,84,2007-05-18 04:02:27,1.61,1179486147
10240,2,"OK",200,7,84,2007-05-18 04:02:32,1.91,1179486152
51200,2,"OK",200,7,84,2007-05-18 04:02:39,4.44,1179486159
102400,2,"OK",200,7,84,2007-05-18 04:02:48,6.5,1179486168
1024,2,"OK",200,7,84,2007-05-18 04:02:52,1.69,1179486172
10240,2,"OK",200,7,84,2007-05-18 04:02:57,2,1179486177
51200,2,"OK",200,7,84,2007-05-18 04:03:04,3.66,1179486184
102400,2,"OK",200,7,84,2007-05-18 04:03:14,7.27,1179486194
1024,2,"OK",200,7,84,2007-05-18 04:03:18,1.56,1179486198
10240,2,"OK",200,7,84,2007-05-18 04:03:23,1.94,1179486203
51200,2,"OK",200,7,84,2007-05-18 04:03:29,4.02,1179486209
102400,2,"OK",200,7,84,2007-05-18 04:03:39,6.5,1179486219
1024,2,"OK",200,7,84,2007-05-18 04:03:43,1.66,1179486223
10240,2,"OK",200,7,84,2007-05-18 04:03:47,1.91,1179486227
51200,2,"OK",200,7,84,2007-05-18 04:03:54,4.13,1179486234
102400,2,"OK",200,7,84,2007-05-18 04:04:03,6.27,1179486243
1024,2,"OK",200,7,84,2007-05-18 04:04:07,1.59,1179486247
10240,2,"OK",200,7,84,2007-05-18 04:04:11,1.78,1179486251
51200,2,"OK",200,7,84,2007-05-18 04:04:18,3.86,1179486258
102400,2,"OK",200,7,84,2007-05-18 04:04:27,6.52,1179486267
1024,2,"OK",200,7,84,2007-05-18 04:04:31,1.61,1179486271
10240,2,"OK",200,7,84,2007-05-18 04:04:36,1.95,1179486276
51200,2,"OK",200,7,84,2007-05-18 04:04:43,3.95,1179486283
102400,2,"OK",200,7,84,2007-05-18 04:04:52,6.38,1179486292
1024,2,"OK",200,7,84,2007-05-18 04:04:56,1.59,1179486296
10240,2,"OK",200,7,84,2007-05-18 04:05:01,2.13,1179486301
51200,2,"OK",200,7,84,2007-05-18 04:05:08,4.13,1179486308
102400,2,"OK",200,7,84,2007-05-18 04:05:17,6.31,1179486317
1024,2,"OK",200,7,84,2007-05-18 04:05:21,1.66,1179486321
10240,2,"OK",200,7,84,2007-05-18 04:05:26,1.84,1179486326
51200,2,"OK",200,7,84,2007-05-18 04:05:32,3.97,1179486332
102400,2,"OK",200,7,84,2007-05-18 04:05:41,6.44,1179486341
1024,2,"OK",200,7,84,2007-05-18 04:05:46,1.67,1179486346
10240,2,"OK",200,7,84,2007-05-18 04:05:50,1.94,1179486350
51200,2,"OK",200,7,84,2007-05-18 04:05:57,4.25,1179486357
102400,2,"OK",200,7,84,2007-05-18 04:06:07,7.28,1179486367
1024,2,"OK",200,7,84,2007-05-18 04:06:12,1.66,1179486372
10240,2,"OK",200,7,84,2007-05-18 04:06:16,1.73,1179486376
51200,2,"OK",200,7,84,2007-05-18 04:06:22,4.02,1179486382
102400,2,"OK",200,7,84,2007-05-18 04:06:32,7.11,1179486392
1024,2,"OK",200,7,84,2007-05-18 04:06:36,1.59,1179486396
10240,2,"OK",200,7,84,2007-05-18 04:06:41,2.03,1179486401
51200,2,"OK",200,7,84,2007-05-18 04:06:48,4.3,1179486408
102400,2,"OK",200,7,84,2007-05-18 04:06:58,7.14,1179486418
1024,2,"OK",200,7,84,2007-05-18 04:07:02,1.66,1179486422
10240,2,"OK",200,7,84,2007-05-18 04:07:07,2.23,1179486427
51200,2,"OK",200,7,84,2007-05-18 04:07:13,3.89,1179486433
102400,2,"OK",200,7,84,2007-05-18 04:07:22,6.22,1179486442
1024,2,"OK",200,7,84,2007-05-18 04:07:27,1.58,1179486447
10240,2,"OK",200,7,84,2007-05-18 04:07:31,1.95,1179486451
51200,2,"OK",200,7,84,2007-05-18 04:07:38,4.03,1179486458
102400,2,"OK",200,7,84,2007-05-18 04:07:47,6.44,1179486467
1024,2,"OK",200,7,84,2007-05-18 04:07:52,1.64,1179486472
10240,2,"OK",200,7,84,2007-05-18 04:07:57,1.94,1179486477
51200,2,"OK",200,7,84,2007-05-18 04:08:03,3.77,1179486483
102400,2,"OK",200,7,84,2007-05-18 04:08:12,6.41,1179486492
1024,2,"OK",200,7,84,2007-05-18 04:08:17,1.61,1179486497
10240,2,"OK",200,7,84,2007-05-18 04:08:21,1.92,1179486501
51200,2,"OK",200,7,84,2007-05-18 04:08:28,4.25,1179486508
102400,2,"OK",200,7,84,2007-05-18 04:08:37,6.22,1179486517
1024,2,"OK",200,7,84,2007-05-18 04:08:42,1.59,1179486522
10240,2,"OK",200,7,84,2007-05-18 04:08:47,2.2,1179486527
51200,2,"OK",200,7,84,2007-05-18 04:08:54,4.17,1179486534
102400,2,"OK",200,7,84,2007-05-18 04:09:04,6.34,1179486544
1024,2,"OK",200,7,84,2007-05-18 04:09:09,1.61,1179486549
10240,2,"OK",200,7,84,2007-05-18 04:09:14,2.05,1179486554
51200,2,"OK",200,7,84,2007-05-18 04:09:21,4.11,1179486561
102400,2,"OK",200,7,84,2007-05-18 04:09:31,6.92,1179486571
1024,2,"OK",200,7,84,2007-05-18 04:09:36,1.59,1179486576
10240,2,"OK",200,7,84,2007-05-18 04:09:41,2.27,1179486581
51200,2,"OK",200,7,84,2007-05-18 04:09:48,3.86,1179486588
102400,2,"OK",200,7,84,2007-05-18 04:09:57,6.34,1179486597
1024,2,"OK",200,7,84,2007-05-18 04:10:02,1.55,1179486602
10240,2,"OK",200,7,84,2007-05-18 04:10:07,2.05,1179486607
51200,2,"OK",200,7,84,2007-05-18 04:10:14,3.91,1179486614
102400,2,"OK",200,7,84,2007-05-18 04:10:24,6.91,1179486624
1024,2,"OK",200,7,84,2007-05-18 04:10:29,1.86,1179486629
10240,2,"OK",200,7,84,2007-05-18 04:10:34,2.09,1179486634
51200,2,"OK",200,7,84,2007-05-18 04:10:42,4.77,1179486642
102400,2,"OK",200,7,84,2007-05-18 04:10:52,6.63,1179486652
1024,2,"OK",200,6,87,2007-05-18 04:10:57,1.67,1179486657
10240,2,"OK",200,6,87,2007-05-18 04:11:01,1.98,1179486661
51200,2,"OK",200,6,87,2007-05-18 04:11:08,4.02,1179486668
102400,2,"OK",200,6,87,2007-05-18 04:11:18,6.47,1179486678
1024,2,"OK",200,6,87,2007-05-18 04:11:23,1.59,1179486683
10240,2,"OK",200,6,87,2007-05-18 04:11:28,2.11,1179486688
51200,2,"OK",200,6,87,2007-05-18 04:11:35,4.05,1179486695
102400,2,"OK",200,6,87,2007-05-18 04:11:49,7.53,1179486709
1024,2,"OK",200,6,87,2007-05-18 04:11:53,1.59,1179486713
10240,2,"OK",200,6,87,2007-05-18 04:11:58,1.88,1179486718
51200,2,"OK",200,6,87,2007-05-18 04:12:05,4.23,1179486725
102400,2,"OK",200,6,87,2007-05-18 04:12:14,5.98,1179486734
1024,2,"OK",200,6,87,2007-05-18 04:12:19,1.7,1179486739
10240,2,"OK",200,6,87,2007-05-18 04:12:24,1.91,1179486744
51200,2,"OK",200,6,87,2007-05-18 04:12:31,4.06,1179486751
102400,2,"OK",200,6,87,2007-05-18 04:12:40,6.61,1179486760
1024,2,"OK",200,6,87,2007-05-18 04:12:45,1.63,1179486765
10240,2,"OK",200,6,87,2007-05-18 04:12:50,2.02,1179486770
51200,2,"OK",200,6,87,2007-05-18 04:12:57,4.39,1179486777
102400,2,"OK",200,6,87,2007-05-18 04:13:06,6.08,1179486786
1024,2,"OK",200,6,87,2007-05-18 04:13:11,1.61,1179486791
10240,2,"OK",200,6,87,2007-05-18 04:13:16,1.95,1179486796
51200,2,"OK",200,6,87,2007-05-18 04:13:23,3.89,1179486803
102400,2,"OK",200,6,87,2007-05-18 04:13:32,6.06,1179486812
1024,2,"OK",200,6,87,2007-05-18 04:13:37,1.59,1179486817
10240,2,"OK",200,6,87,2007-05-18 04:13:42,2.17,1179486822
51200,2,"OK",200,6,87,2007-05-18 04:13:49,3.92,1179486829
102400,2,"OK",200,6,87,2007-05-18 04:13:58,6.42,1179486838
1024,2,"OK",200,6,87,2007-05-18 04:14:03,1.64,1179486843
10240,2,"OK",200,6,87,2007-05-18 04:14:08,1.88,1179486848
51200,2,"OK",200,6,87,2007-05-18 04:14:14,3.83,1179486854
102400,2,"OK",200,6,87,2007-05-18 04:14:24,6.94,1179486864
1024,2,"OK",200,6,87,2007-05-18 04:14:29,1.7,1179486869
10240,2,"OK",200,6,87,2007-05-18 04:14:34,2.02,1179486874
51200,2,"OK",200,6,87,2007-05-18 04:14:42,4.17,1179486882
102400,2,"OK",200,6,87,2007-05-18 04:14:51,6.13,1179486891
1024,2,"OK",200,6,87,2007-05-18 04:14:56,1.64,1179486896
10240,2,"OK",200,6,87,2007-05-18 04:15:00,1.89,1179486900
